typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","424.723","true","-1","N/A","0","false","424.723","true","0","false","9546","9271","9546","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","222","SLV","El Salvador","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73","false","8","kg","73","false","73","false","0","false","64027","63490","64027","0","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","233","EST","Estonia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","828.578","true","-1","N/A","0","false","828.578","true","0","false","23501","22249","23501","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","246","FIN","Finland","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72651.898","true","-1","N/A","0","false","72651.898","true","0","false","2091703","2060170","2091703","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","251","FRA","France","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","417585.998","true","-1","N/A","0","false","417585.998","true","0","false","7355468","7134883","7355468","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","258","PYF","French Polynesia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","445.699","true","-1","N/A","0","false","445.699","true","0","false","10579","10179","10579","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","268","GEO","Georgia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46.503","true","-1","N/A","0","false","46.503","true","0","false","1547","1440","1547","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","612809.314","true","-1","N/A","0","false","612809.314","true","0","false","12874653","12479710","12874653","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1740.177","true","-1","N/A","0","false","1740.177","true","0","false","33855","31209","33855","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","320","GTM","Guatemala","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","306.14","true","-1","N/A","0","false","306.14","true","0","false","5106","4668","5106","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","332","HTI","Haiti","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","229.991","true","-1","N/A","0","false","229.991","true","0","false","1910","1895","1910","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","340","HND","Honduras","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","533.193","true","-1","N/A","0","false","533.193","true","0","false","4428","3341","4428","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27683.072","true","-1","N/A","0","false","27683.072","true","0","false","129108","119319","129108","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47221.741","true","-1","N/A","0","false","47221.741","true","0","false","1544214","1532787","1544214","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","238544.178","true","-1","N/A","0","false","238544.178","true","0","false","5097666","4873593","5097666","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13151.225","true","-1","N/A","0","false","13151.225","true","0","false","339364","321581","339364","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","376","ISR","Israel","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27780.046","true","-1","N/A","0","false","27780.046","true","0","false","659573","636216","659573","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","839965.312","true","-1","N/A","0","false","839965.312","true","0","false","17842053","17112502","17842053","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","114128.646","true","-1","N/A","0","false","114128.646","true","0","false","2932270","2884575","2932270","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","400","JOR","Jordan","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","202.263","true","-1","N/A","0","false","202.263","true","0","false","1101","838","1101","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","101643.532","true","-1","N/A","0","false","101643.532","true","0","false","2341105","2190513","2341105","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10403.619","true","-1","N/A","0","false","10403.619","true","0","false","346095","332531","346095","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","422","LBN","Lebanon","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8461.489","true","-1","N/A","0","false","8461.489","true","0","false","203360","201188","203360","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","428","LVA","Latvia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3664.117","true","-1","N/A","0","false","3664.117","true","0","false","112198","111441","112198","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","440","LTU","Lithuania","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3415.892","true","-1","N/A","0","false","3415.892","true","0","false","51353","47512","51353","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","446","MAC","China, Macao SAR","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","557.898","true","-1","N/A","0","false","557.898","true","0","false","9305","8828","9305","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1726343.149","true","-1","N/A","0","false","1726343.149","true","0","false","17546011","16926719","17546011","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8351337.048","true","-1","N/A","0","false","8351337.048","true","0","false","156887368","156174249","156887368","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1145157.85","true","-1","N/A","0","false","1145157.85","true","0","false","12865199","12254186","12865199","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","504","MAR","Morocco","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17705.222","true","-1","N/A","0","false","17705.222","true","0","false","224965","199094","224965","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","512","OMN","Oman","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22142.329","true","-1","N/A","0","false","22142.329","true","0","false","183885","147483","183885","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","524","NPL","Nepal","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54.427","true","-1","N/A","0","false","54.427","true","0","false","452","449","452","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","103657.226","true","-1","N/A","0","false","103657.226","true","0","false","2167102","2087167","2167102","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17006.085","true","-1","N/A","0","false","17006.085","true","0","false","351962","328148","351962","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6755.906","true","-1","N/A","0","false","6755.906","true","0","false","153044","144239","153044","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6127.915","true","-1","N/A","0","false","6127.915","true","0","false","151828","132743","151828","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","591","PAN","Panama","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","644.18","true","-1","N/A","0","false","644.18","true","0","false","17555","16755","17555","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","604","PER","Peru","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","486.448","true","-1","N/A","0","false","486.448","true","0","false","25230","24907","25230","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1153159.729","true","-1","N/A","0","false","1153159.729","true","0","false","20157105","19288061","20157105","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","177299.847","true","-1","N/A","0","false","177299.847","true","0","false","2749514","2652828","2749514","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31061.708","true","-1","N/A","0","false","31061.708","true","0","false","579322","555768","579322","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","634","QAT","Qatar","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","112.652","true","-1","N/A","0","false","112.652","true","0","false","3300","2800","3300","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44701.932","true","-1","N/A","0","false","44701.932","true","0","false","655352","619231","655352","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","92.288","true","-1","N/A","0","false","92.288","true","0","false","3160","3134","3160","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","688","SRB","Serbia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4126.995","true","-1","N/A","0","false","4126.995","true","0","false","93793","88148","93793","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","699","IND","India","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1509715.693","true","-1","N/A","0","false","1509715.693","true","0","false","18646030","17322677","18646030","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","997.083","true","-1","N/A","0","false","997.083","true","0","false","19511","17218","19511","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","703","SVK","Slovakia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4660.175","true","-1","N/A","0","false","4660.175","true","0","false","150355","145608","150355","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4642356.148","true","-1","N/A","0","false","4642356.148","true","0","false","99835662","94162259","99835662","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","705","SVN","Slovenia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3579.385","true","-1","N/A","0","false","3579.385","true","0","false","95352","88788","95352","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6763.063","true","-1","N/A","0","false","6763.063","true","0","false","125656","120837","125656","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","178209.811","true","-1","N/A","0","false","178209.811","true","0","false","3770622","3610934","3770622","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44864.042","true","-1","N/A","0","false","44864.042","true","0","false","895243","850667","895243","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","98731.693","true","-1","N/A","0","false","98731.693","true","0","false","1344305","1313851","1344305","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2008598.136","true","-1","N/A","0","false","2008598.136","true","0","false","44345645","42312218","44345645","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21367.123","true","-1","N/A","0","false","21367.123","true","0","false","230843","216740","230843","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35775.365","true","-1","N/A","0","false","35775.365","true","0","false","519492","458758","519492","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","376.047","true","-1","N/A","0","false","376.047","true","0","false","7333","6598","7333","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1642.379","true","-1","N/A","0","false","1642.379","true","0","false","32833","28023","32833","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","365926.887","true","-1","N/A","0","false","365926.887","true","0","false","7733755","7466847","7733755","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","X","Export","0","W00","World","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"117260310","117260310","0","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","X","Export","12","DZA","Algeria","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1894.038","true","-1","N/A","0","false","1894.038","true","0","false",,"71227","71227","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","X","Export","24","AGO","Angola","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","933.967","true","-1","N/A","0","false","933.967","true","0","false",,"38568","38568","6","false","true",
"C","M","20250701","2025","7","202507","842","USA","USA","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20190.865","true","-1","N/A","0","false","20190.865","true","0","false",,"794136","794136","6","false","true",
