API,Series,Date,Value
INTL.57-1-WORL-TBPD.M,54389.0,1977-04-01,60186.0
INTL.57-1-MEX-TBPD.M,453.0,1977-04-01,955.0
INTL.57-1-USA-TBPD.M,9175.935,1977-04-01,8144.9
INTL.57-1-WORL-TBPD.M,54389.0,1977-05-01,58262.0
INTL.57-1-MEX-TBPD.M,453.0,1977-05-01,965.0
INTL.57-1-USA-TBPD.M,9175.935,1977-05-01,8074.742
INTL.57-1-WORL-TBPD.M,54389.0,1977-06-01,59158.0
INTL.57-1-MEX-TBPD.M,453.0,1977-06-01,985.0
INTL.57-1-USA-TBPD.M,9175.935,1977-06-01,8101.933
INTL.57-1-WORL-TBPD.M,54389.0,1977-07-01,58028.0
INTL.57-1-MEX-TBPD.M,453.0,1977-07-01,983.0
INTL.57-1-USA-TBPD.M,9175.935,1977-07-01,8104.645
INTL.57-1-WORL-TBPD.M,54389.0,1977-08-01,58854.0
INTL.57-1-MEX-TBPD.M,453.0,1977-08-01,994.0
INTL.57-1-USA-TBPD.M,9175.935,1977-08-01,8306.774
INTL.57-1-WORL-TBPD.M,54389.0,1977-09-01,60089.0
INTL.57-1-MEX-TBPD.M,453.0,1977-09-01,1001.0
INTL.57-1-USA-TBPD.M,9175.935,1977-09-01,8479.733
INTL.57-1-WORL-TBPD.M,54389.0,1977-10-01,59961.0
INTL.57-1-MEX-TBPD.M,453.0,1977-10-01,1018.0
INTL.57-1-USA-TBPD.M,9175.935,1977-10-01,8573.419
INTL.57-1-WORL-TBPD.M,54389.0,1977-11-01,61113.0
INTL.57-1-MEX-TBPD.M,453.0,1977-11-01,1044.0
INTL.57-1-USA-TBPD.M,9175.935,1977-11-01,8579.267
INTL.57-1-WORL-TBPD.M,54389.0,1977-12-01,62350.0
INTL.57-1-MEX-TBPD.M,453.0,1977-12-01,1068.0
INTL.57-1-USA-TBPD.M,9175.935,1977-12-01,8487.0
INTL.57-1-WORL-TBPD.M,54389.0,1978-01-01,56705.0
INTL.57-1-MEX-TBPD.M,453.0,1978-01-01,1108.0
INTL.57-1-USA-TBPD.M,9175.935,1978-01-01,8359.677
INTL.57-1-WORL-TBPD.M,54389.0,1978-02-01,58208.0
INTL.57-1-MEX-TBPD.M,453.0,1978-02-01,1121.0
INTL.57-1-USA-TBPD.M,9175.935,1978-02-01,8376.571
INTL.57-1-WORL-TBPD.M,54389.0,1978-03-01,58717.0
INTL.57-1-MEX-TBPD.M,453.0,1978-03-01,1101.0
INTL.57-1-USA-TBPD.M,9175.935,1978-03-01,8720.129
INTL.57-1-WORL-TBPD.M,54389.0,1978-04-01,59610.0
INTL.57-1-MEX-TBPD.M,453.0,1978-04-01,1140.0
INTL.57-1-USA-TBPD.M,9175.935,1978-04-01,8817.533
INTL.57-1-WORL-TBPD.M,54389.0,1978-05-01,58596.0
INTL.57-1-MEX-TBPD.M,453.0,1978-05-01,1152.0
INTL.57-1-USA-TBPD.M,9175.935,1978-05-01,8825.258
INTL.57-1-WORL-TBPD.M,54389.0,1978-06-01,59981.0
INTL.57-1-MEX-TBPD.M,453.0,1978-06-01,1169.0
INTL.57-1-USA-TBPD.M,9175.935,1978-06-01,8832.467
INTL.57-1-WORL-TBPD.M,54389.0,1978-07-01,59555.0
INTL.57-1-MEX-TBPD.M,453.0,1978-07-01,1207.0
INTL.57-1-USA-TBPD.M,9175.935,1978-07-01,8756.194
INTL.57-1-WORL-TBPD.M,54389.0,1978-08-01,60357.0
INTL.57-1-MEX-TBPD.M,453.0,1978-08-01,1241.0
INTL.57-1-USA-TBPD.M,9175.935,1978-08-01,8758.129
INTL.57-1-WORL-TBPD.M,54389.0,1978-09-01,62477.0
INTL.57-1-MEX-TBPD.M,453.0,1978-09-01,1269.0
INTL.57-1-USA-TBPD.M,9175.935,1978-09-01,8800.333
INTL.57-1-WORL-TBPD.M,54389.0,1978-10-01,62906.0
INTL.57-1-MEX-TBPD.M,453.0,1978-10-01,1299.0
INTL.57-1-USA-TBPD.M,9175.935,1978-10-01,8820.0
INTL.57-1-WORL-TBPD.M,54389.0,1978-11-01,63054.0
INTL.57-1-MEX-TBPD.M,453.0,1978-11-01,1327.0
INTL.57-1-USA-TBPD.M,9175.935,1978-11-01,8741.1
INTL.57-1-WORL-TBPD.M,54389.0,1978-12-01,61691.0
INTL.57-1-MEX-TBPD.M,453.0,1978-12-01,1368.0
INTL.57-1-USA-TBPD.M,9175.935,1978-12-01,8661.548
INTL.57-1-WORL-TBPD.M,54389.0,1979-01-01,60148.0
INTL.57-1-MEX-TBPD.M,453.0,1979-01-01,1395.0
INTL.57-1-USA-TBPD.M,9175.935,1979-01-01,8474.71
INTL.57-1-WORL-TBPD.M,54389.0,1979-02-01,60473.0
INTL.57-1-MEX-TBPD.M,453.0,1979-02-01,1395.0
INTL.57-1-USA-TBPD.M,9175.935,1979-02-01,8525.357
INTL.57-1-WORL-TBPD.M,54389.0,1979-03-01,61633.0
INTL.57-1-MEX-TBPD.M,453.0,1979-03-01,1399.0
INTL.57-1-USA-TBPD.M,9175.935,1979-03-01,8601.129
INTL.57-1-WORL-TBPD.M,54389.0,1979-04-01,62870.0
INTL.57-1-MEX-TBPD.M,453.0,1979-04-01,1395.0
INTL.57-1-USA-TBPD.M,9175.935,1979-04-01,8553.1
INTL.57-1-WORL-TBPD.M,54389.0,1979-05-01,62667.0
INTL.57-1-MEX-TBPD.M,453.0,1979-05-01,1400.0
INTL.57-1-USA-TBPD.M,9175.935,1979-05-01,8601.0
INTL.57-1-WORL-TBPD.M,54389.0,1979-06-01,62919.0
INTL.57-1-MEX-TBPD.M,453.0,1979-06-01,1411.0
INTL.57-1-USA-TBPD.M,9175.935,1979-06-01,8431.633
INTL.57-1-WORL-TBPD.M,54389.0,1979-07-01,63552.0
INTL.57-1-MEX-TBPD.M,453.0,1979-07-01,1436.0
INTL.57-1-USA-TBPD.M,9175.935,1979-07-01,8363.806
INTL.57-1-WORL-TBPD.M,54389.0,1979-08-01,63425.0
INTL.57-1-MEX-TBPD.M,453.0,1979-08-01,1452.0
INTL.57-1-USA-TBPD.M,9175.935,1979-08-01,8547.774
INTL.57-1-WORL-TBPD.M,54389.0,1979-09-01,63183.0
INTL.57-1-MEX-TBPD.M,453.0,1979-09-01,1471.0
INTL.57-1-USA-TBPD.M,9175.935,1979-09-01,8523.1
INTL.57-1-WORL-TBPD.M,54389.0,1979-10-01,63629.0
INTL.57-1-MEX-TBPD.M,453.0,1979-10-01,1509.0
INTL.57-1-USA-TBPD.M,9175.935,1979-10-01,8621.161
INTL.57-1-WORL-TBPD.M,54389.0,1979-11-01,63954.0
INTL.57-1-MEX-TBPD.M,453.0,1979-11-01,1615.0
INTL.57-1-USA-TBPD.M,9175.935,1979-11-01,8760.6
INTL.57-1-WORL-TBPD.M,54389.0,1979-12-01,63490.0
INTL.57-1-MEX-TBPD.M,453.0,1979-12-01,1652.0
INTL.57-1-USA-TBPD.M,9175.935,1979-12-01,8614.516
INTL.57-1-WORL-TBPD.M,54389.0,1980-01-01,62348.011
INTL.57-1-MEX-TBPD.M,453.0,1980-01-01,1721.0
INTL.57-1-USA-TBPD.M,9175.935,1980-01-01,8675.0
INTL.57-1-WORL-TBPD.M,54389.0,1980-02-01,62715.757
INTL.57-1-MEX-TBPD.M,453.0,1980-02-01,1723.0
INTL.57-1-USA-TBPD.M,9175.935,1980-02-01,8705.0
INTL.57-1-WORL-TBPD.M,54389.0,1980-03-01,61647.494
INTL.57-1-MEX-TBPD.M,453.0,1980-03-01,1829.0
INTL.57-1-USA-TBPD.M,9175.935,1980-03-01,8698.0
INTL.57-1-WORL-TBPD.M,54389.0,1980-04-01,60391.36
INTL.57-1-MEX-TBPD.M,453.0,1980-04-01,1887.0
INTL.57-1-USA-TBPD.M,9175.935,1980-04-01,8685.0
INTL.57-1-WORL-TBPD.M,54389.0,1980-05-01,59778.782
INTL.57-1-MEX-TBPD.M,453.0,1980-05-01,1910.0
INTL.57-1-USA-TBPD.M,9175.935,1980-05-01,8635.0
INTL.57-1-WORL-TBPD.M,54389.0,1980-06-01,60008.624
INTL.57-1-MEX-TBPD.M,453.0,1980-06-01,1906.0
INTL.57-1-USA-TBPD.M,9175.935,1980-06-01,8554.0
INTL.57-1-WORL-TBPD.M,54389.0,1980-07-01,59608.899
INTL.57-1-MEX-TBPD.M,453.0,1980-07-01,2014.0
INTL.57-1-USA-TBPD.M,9175.935,1980-07-01,8547.0
INTL.57-1-WORL-TBPD.M,54389.0,1980-08-01,59446.012
INTL.57-1-MEX-TBPD.M,453.0,1980-08-01,1999.0
INTL.57-1-USA-TBPD.M,9175.935,1980-08-01,8414.0
INTL.57-1-WORL-TBPD.M,54389.0,1980-09-01,58297.803
INTL.57-1-MEX-TBPD.M,453.0,1980-09-01,2124.0
INTL.57-1-USA-TBPD.M,9175.935,1980-09-01,8619.0
INTL.57-1-WORL-TBPD.M,54389.0,1980-10-01,55842.496
INTL.57-1-MEX-TBPD.M,453.0,1980-10-01,2182.0
INTL.57-1-USA-TBPD.M,9175.935,1980-10-01,8532.0
INTL.57-1-WORL-TBPD.M,54389.0,1980-11-01,56668.926
INTL.57-1-MEX-TBPD.M,453.0,1980-11-01,1901.0
INTL.57-1-USA-TBPD.M,9175.935,1980-11-01,8495.0
INTL.57-1-WORL-TBPD.M,54389.0,1980-12-01,58047.975
INTL.57-1-MEX-TBPD.M,453.0,1980-12-01,2027.0
INTL.57-1-USA-TBPD.M,9175.935,1980-12-01,8606.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-01-01,57891.773
INTL.57-1-MEX-TBPD.M,453.0,1981-01-01,2220.0
INTL.57-1-USA-TBPD.M,9175.935,1981-01-01,8540.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-02-01,58156.649
INTL.57-1-MEX-TBPD.M,453.0,1981-02-01,2121.0
INTL.57-1-USA-TBPD.M,9175.935,1981-02-01,8604.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-03-01,58809.342
INTL.57-1-MEX-TBPD.M,453.0,1981-03-01,2367.0
INTL.57-1-USA-TBPD.M,9175.935,1981-03-01,8613.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-04-01,57803.815
INTL.57-1-MEX-TBPD.M,453.0,1981-04-01,2539.0
INTL.57-1-USA-TBPD.M,9175.935,1981-04-01,8557.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-05-01,56994.195
INTL.57-1-MEX-TBPD.M,453.0,1981-05-01,2546.0
INTL.57-1-USA-TBPD.M,9175.935,1981-05-01,8501.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-06-01,56310.517
INTL.57-1-MEX-TBPD.M,453.0,1981-06-01,2559.0
INTL.57-1-USA-TBPD.M,9175.935,1981-06-01,8629.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-07-01,55016.126
INTL.57-1-MEX-TBPD.M,453.0,1981-07-01,2098.0
INTL.57-1-USA-TBPD.M,9175.935,1981-07-01,8500.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-08-01,54079.566
INTL.57-1-MEX-TBPD.M,453.0,1981-08-01,2262.0
INTL.57-1-USA-TBPD.M,9175.935,1981-08-01,8583.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-09-01,54190.514
INTL.57-1-MEX-TBPD.M,453.0,1981-09-01,2479.0
INTL.57-1-USA-TBPD.M,9175.935,1981-09-01,8604.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-10-01,54556.342
INTL.57-1-MEX-TBPD.M,453.0,1981-10-01,2489.0
INTL.57-1-USA-TBPD.M,9175.935,1981-10-01,8563.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-11-01,53982.612
INTL.57-1-MEX-TBPD.M,453.0,1981-11-01,2091.0
INTL.57-1-USA-TBPD.M,9175.935,1981-11-01,8586.0
INTL.57-1-WORL-TBPD.M,54389.0,1981-12-01,54949.157
INTL.57-1-MEX-TBPD.M,453.0,1981-12-01,1982.0
INTL.57-1-USA-TBPD.M,9175.935,1981-12-01,8585.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-01-01,54696.333
INTL.57-1-MEX-TBPD.M,453.0,1982-01-01,2314.0
INTL.57-1-USA-TBPD.M,9175.935,1982-01-01,8509.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-02-01,54057.656
INTL.57-1-MEX-TBPD.M,453.0,1982-02-01,2552.0
INTL.57-1-USA-TBPD.M,9175.935,1982-02-01,8702.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-03-01,52235.578
INTL.57-1-MEX-TBPD.M,453.0,1982-03-01,2544.0
INTL.57-1-USA-TBPD.M,9175.935,1982-03-01,8667.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-04-01,50937.234
INTL.57-1-MEX-TBPD.M,453.0,1982-04-01,2780.0
INTL.57-1-USA-TBPD.M,9175.935,1982-04-01,8591.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-05-01,51782.807
INTL.57-1-MEX-TBPD.M,453.0,1982-05-01,2713.0
INTL.57-1-USA-TBPD.M,9175.935,1982-05-01,8683.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-06-01,53723.825
INTL.57-1-MEX-TBPD.M,453.0,1982-06-01,2790.0
INTL.57-1-USA-TBPD.M,9175.935,1982-06-01,8646.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-07-01,53304.037
INTL.57-1-MEX-TBPD.M,453.0,1982-07-01,2788.0
INTL.57-1-USA-TBPD.M,9175.935,1982-07-01,8658.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-08-01,53226.077
INTL.57-1-MEX-TBPD.M,453.0,1982-08-01,2793.0
INTL.57-1-USA-TBPD.M,9175.935,1982-08-01,8634.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-09-01,53081.15
INTL.57-1-MEX-TBPD.M,453.0,1982-09-01,2830.0
INTL.57-1-USA-TBPD.M,9175.935,1982-09-01,8701.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-10-01,54797.282
INTL.57-1-MEX-TBPD.M,453.0,1982-10-01,2900.0
INTL.57-1-USA-TBPD.M,9175.935,1982-10-01,8701.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-11-01,55385.984
INTL.57-1-MEX-TBPD.M,453.0,1982-11-01,2939.0
INTL.57-1-USA-TBPD.M,9175.935,1982-11-01,8697.0
INTL.57-1-WORL-TBPD.M,54389.0,1982-12-01,54251.558
INTL.57-1-MEX-TBPD.M,453.0,1982-12-01,3027.0
INTL.57-1-USA-TBPD.M,9175.935,1982-12-01,8598.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-01-01,52762.757
INTL.57-1-MEX-TBPD.M,453.0,1983-01-01,2983.0
INTL.57-1-USA-TBPD.M,9175.935,1983-01-01,8697.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-02-01,49812.05
INTL.57-1-MEX-TBPD.M,453.0,1983-02-01,2298.0
INTL.57-1-USA-TBPD.M,9175.935,1983-02-01,8758.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-03-01,50735.958
INTL.57-1-MEX-TBPD.M,453.0,1983-03-01,2418.0
INTL.57-1-USA-TBPD.M,9175.935,1983-03-01,8700.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-04-01,50958.936
INTL.57-1-MEX-TBPD.M,453.0,1983-04-01,2673.0
INTL.57-1-USA-TBPD.M,9175.935,1983-04-01,8776.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-05-01,52658.767
INTL.57-1-MEX-TBPD.M,453.0,1983-05-01,2798.0
INTL.57-1-USA-TBPD.M,9175.935,1983-05-01,8631.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-06-01,52868.746
INTL.57-1-MEX-TBPD.M,453.0,1983-06-01,2778.0
INTL.57-1-USA-TBPD.M,9175.935,1983-06-01,8667.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-07-01,54651.57
INTL.57-1-MEX-TBPD.M,453.0,1983-07-01,2688.0
INTL.57-1-USA-TBPD.M,9175.935,1983-07-01,8636.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-08-01,54498.585
INTL.57-1-MEX-TBPD.M,453.0,1983-08-01,2778.0
INTL.57-1-USA-TBPD.M,9175.935,1983-08-01,8679.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-09-01,55152.519
INTL.57-1-MEX-TBPD.M,453.0,1983-09-01,2738.0
INTL.57-1-USA-TBPD.M,9175.935,1983-09-01,8784.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-10-01,54891.545
INTL.57-1-MEX-TBPD.M,453.0,1983-10-01,2663.0
INTL.57-1-USA-TBPD.M,9175.935,1983-10-01,8771.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-11-01,55259.509
INTL.57-1-MEX-TBPD.M,453.0,1983-11-01,2733.0
INTL.57-1-USA-TBPD.M,9175.935,1983-11-01,8770.0
INTL.57-1-WORL-TBPD.M,54389.0,1983-12-01,54454.589
INTL.57-1-MEX-TBPD.M,453.0,1983-12-01,2693.0
INTL.57-1-USA-TBPD.M,9175.935,1983-12-01,8397.0
INTL.57-1-WORL-TBPD.M,54389.0,1984-01-01,54571.0
INTL.57-1-MEX-TBPD.M,453.0,1984-01-01,2614.0
INTL.57-1-USA-TBPD.M,9175.935,1984-01-01,8867.806
INTL.57-1-WORL-TBPD.M,54389.0,1984-02-01,54571.0
INTL.57-1-MEX-TBPD.M,453.0,1984-02-01,2703.0
INTL.57-1-USA-TBPD.M,9175.935,1984-02-01,8874.379
INTL.57-1-WORL-TBPD.M,54389.0,1984-03-01,54190.0
INTL.57-1-MEX-TBPD.M,453.0,1984-03-01,2657.0
INTL.57-1-USA-TBPD.M,9175.935,1984-03-01,8671.903
INTL.57-1-WORL-TBPD.M,54389.0,1984-04-01,54780.0
INTL.57-1-MEX-TBPD.M,453.0,1984-04-01,2646.0
INTL.57-1-USA-TBPD.M,9175.935,1984-04-01,8862.4
INTL.57-1-WORL-TBPD.M,54389.0,1984-05-01,54231.0
INTL.57-1-MEX-TBPD.M,453.0,1984-05-01,2784.0
INTL.57-1-USA-TBPD.M,9175.935,1984-05-01,8955.355
INTL.57-1-WORL-TBPD.M,54389.0,1984-06-01,55441.0
INTL.57-1-MEX-TBPD.M,453.0,1984-06-01,2823.0
INTL.57-1-USA-TBPD.M,9175.935,1984-06-01,8852.333
INTL.57-1-WORL-TBPD.M,54389.0,1984-07-01,54532.0
INTL.57-1-MEX-TBPD.M,453.0,1984-07-01,2791.0
INTL.57-1-USA-TBPD.M,9175.935,1984-07-01,8884.903
INTL.57-1-WORL-TBPD.M,54389.0,1984-08-01,53074.0
INTL.57-1-MEX-TBPD.M,453.0,1984-08-01,2625.0
INTL.57-1-USA-TBPD.M,9175.935,1984-08-01,8809.387
INTL.57-1-WORL-TBPD.M,54389.0,1984-09-01,53402.0
INTL.57-1-MEX-TBPD.M,453.0,1984-09-01,2653.0
INTL.57-1-USA-TBPD.M,9175.935,1984-09-01,8993.267
INTL.57-1-WORL-TBPD.M,54389.0,1984-10-01,53829.0
INTL.57-1-MEX-TBPD.M,453.0,1984-10-01,2619.0
INTL.57-1-USA-TBPD.M,9175.935,1984-10-01,8905.645
INTL.57-1-WORL-TBPD.M,54389.0,1984-11-01,53888.0
INTL.57-1-MEX-TBPD.M,453.0,1984-11-01,2646.0
INTL.57-1-USA-TBPD.M,9175.935,1984-11-01,8978.567
INTL.57-1-WORL-TBPD.M,54389.0,1984-12-01,53594.0
INTL.57-1-MEX-TBPD.M,453.0,1984-12-01,2646.0
INTL.57-1-USA-TBPD.M,9175.935,1984-12-01,8896.677
INTL.57-1-WORL-TBPD.M,54389.0,1985-01-01,52576.0
INTL.57-1-MEX-TBPD.M,453.0,1985-01-01,2645.0
INTL.57-1-USA-TBPD.M,9175.935,1985-01-01,8740.0
INTL.57-1-WORL-TBPD.M,54389.0,1985-02-01,54053.0
INTL.57-1-MEX-TBPD.M,453.0,1985-02-01,2695.0
INTL.57-1-USA-TBPD.M,9175.935,1985-02-01,9025.0
INTL.57-1-WORL-TBPD.M,54389.0,1985-03-01,54341.0
INTL.57-1-MEX-TBPD.M,453.0,1985-03-01,2820.0
INTL.57-1-USA-TBPD.M,9175.935,1985-03-01,9095.0
INTL.57-1-WORL-TBPD.M,54389.0,1985-04-01,53898.0
INTL.57-1-MEX-TBPD.M,453.0,1985-04-01,2835.0
INTL.57-1-USA-TBPD.M,9175.935,1985-04-01,9043.0
INTL.57-1-WORL-TBPD.M,54389.0,1985-05-01,52518.0
INTL.57-1-MEX-TBPD.M,453.0,1985-05-01,2800.0
INTL.57-1-USA-TBPD.M,9175.935,1985-05-01,9132.0
INTL.57-1-WORL-TBPD.M,54389.0,1985-06-01,51066.0
INTL.57-1-MEX-TBPD.M,453.0,1985-06-01,2565.0
INTL.57-1-USA-TBPD.M,9175.935,1985-06-01,9022.0
INTL.57-1-WORL-TBPD.M,54389.0,1985-07-01,52016.0
INTL.57-1-MEX-TBPD.M,453.0,1985-07-01,2630.0
INTL.57-1-USA-TBPD.M,9175.935,1985-07-01,8949.0
INTL.57-1-WORL-TBPD.M,54389.0,1985-08-01,51879.0
INTL.57-1-MEX-TBPD.M,453.0,1985-08-01,2805.0
INTL.57-1-USA-TBPD.M,9175.935,1985-08-01,8803.0
INTL.57-1-WORL-TBPD.M,54389.0,1985-09-01,53790.0
INTL.57-1-MEX-TBPD.M,453.0,1985-09-01,2825.0
INTL.57-1-USA-TBPD.M,9175.935,1985-09-01,8954.0
INTL.57-1-WORL-TBPD.M,54389.0,1985-10-01,55449.0
INTL.57-1-MEX-TBPD.M,453.0,1985-10-01,2760.0
INTL.57-1-USA-TBPD.M,9175.935,1985-10-01,8970.0
INTL.57-1-WORL-TBPD.M,54389.0,1985-11-01,55978.0
INTL.57-1-MEX-TBPD.M,453.0,1985-11-01,2805.0
INTL.57-1-USA-TBPD.M,9175.935,1985-11-01,8902.0
INTL.57-1-WORL-TBPD.M,54389.0,1985-12-01,56199.0
INTL.57-1-MEX-TBPD.M,453.0,1985-12-01,2750.0
INTL.57-1-USA-TBPD.M,9175.935,1985-12-01,9030.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-01-01,55379.0
INTL.57-1-MEX-TBPD.M,453.0,1986-01-01,2515.0
INTL.57-1-USA-TBPD.M,9175.935,1986-01-01,9137.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-02-01,55363.0
INTL.57-1-MEX-TBPD.M,453.0,1986-02-01,2129.0
INTL.57-1-USA-TBPD.M,9175.935,1986-02-01,9173.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-03-01,54824.0
INTL.57-1-MEX-TBPD.M,453.0,1986-03-01,2225.0
INTL.57-1-USA-TBPD.M,9175.935,1986-03-01,9013.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-04-01,54867.0
INTL.57-1-MEX-TBPD.M,453.0,1986-04-01,2365.0
INTL.57-1-USA-TBPD.M,9175.935,1986-04-01,8864.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-05-01,56062.0
INTL.57-1-MEX-TBPD.M,453.0,1986-05-01,2535.0
INTL.57-1-USA-TBPD.M,9175.935,1986-05-01,8838.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-06-01,56852.0
INTL.57-1-MEX-TBPD.M,453.0,1986-06-01,2555.0
INTL.57-1-USA-TBPD.M,9175.935,1986-06-01,8623.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-07-01,57990.0
INTL.57-1-MEX-TBPD.M,453.0,1986-07-01,2545.0
INTL.57-1-USA-TBPD.M,9175.935,1986-07-01,8660.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-08-01,58718.0
INTL.57-1-MEX-TBPD.M,453.0,1986-08-01,2575.0
INTL.57-1-USA-TBPD.M,9175.935,1986-08-01,8374.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-09-01,54733.0
INTL.57-1-MEX-TBPD.M,453.0,1986-09-01,2380.0
INTL.57-1-USA-TBPD.M,9175.935,1986-09-01,8328.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-10-01,55042.0
INTL.57-1-MEX-TBPD.M,453.0,1986-10-01,2330.0
INTL.57-1-USA-TBPD.M,9175.935,1986-10-01,8419.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-11-01,55895.0
INTL.57-1-MEX-TBPD.M,453.0,1986-11-01,2460.0
INTL.57-1-USA-TBPD.M,9175.935,1986-11-01,8412.0
INTL.57-1-WORL-TBPD.M,54389.0,1986-12-01,56113.0
INTL.57-1-MEX-TBPD.M,453.0,1986-12-01,2575.0
INTL.57-1-USA-TBPD.M,9175.935,1986-12-01,8352.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-01-01,55477.0
INTL.57-1-MEX-TBPD.M,453.0,1987-01-01,2518.0
INTL.57-1-USA-TBPD.M,9175.935,1987-01-01,8480.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-02-01,54751.0
INTL.57-1-MEX-TBPD.M,453.0,1987-02-01,2548.0
INTL.57-1-USA-TBPD.M,9175.935,1987-02-01,8389.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-03-01,54022.0
INTL.57-1-MEX-TBPD.M,453.0,1987-03-01,2528.0
INTL.57-1-USA-TBPD.M,9175.935,1987-03-01,8464.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-04-01,54610.0
INTL.57-1-MEX-TBPD.M,453.0,1987-04-01,2538.0
INTL.57-1-USA-TBPD.M,9175.935,1987-04-01,8498.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-05-01,55381.0
INTL.57-1-MEX-TBPD.M,453.0,1987-05-01,2563.0
INTL.57-1-USA-TBPD.M,9175.935,1987-05-01,8336.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-06-01,55200.0
INTL.57-1-MEX-TBPD.M,453.0,1987-06-01,2538.0
INTL.57-1-USA-TBPD.M,9175.935,1987-06-01,8279.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-07-01,57665.0
INTL.57-1-MEX-TBPD.M,453.0,1987-07-01,2528.0
INTL.57-1-USA-TBPD.M,9175.935,1987-07-01,8251.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-08-01,58390.0
INTL.57-1-MEX-TBPD.M,453.0,1987-08-01,2553.0
INTL.57-1-USA-TBPD.M,9175.935,1987-08-01,8210.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-09-01,57787.0
INTL.57-1-MEX-TBPD.M,453.0,1987-09-01,2568.0
INTL.57-1-USA-TBPD.M,9175.935,1987-09-01,8205.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-10-01,58012.0
INTL.57-1-MEX-TBPD.M,453.0,1987-10-01,2563.0
INTL.57-1-USA-TBPD.M,9175.935,1987-10-01,8364.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-11-01,57541.0
INTL.57-1-MEX-TBPD.M,453.0,1987-11-01,2568.0
INTL.57-1-USA-TBPD.M,9175.935,1987-11-01,8397.0
INTL.57-1-WORL-TBPD.M,54389.0,1987-12-01,57612.0
INTL.57-1-MEX-TBPD.M,453.0,1987-12-01,2568.0
INTL.57-1-USA-TBPD.M,9175.935,1987-12-01,8318.0
INTL.57-1-WORL-TBPD.M,54389.0,1988-01-01,56755.0
INTL.57-1-MEX-TBPD.M,453.0,1988-01-01,2566.0
INTL.57-1-USA-TBPD.M,9175.935,1988-01-01,8250.0
INTL.57-1-WORL-TBPD.M,54389.0,1988-02-01,56884.0
INTL.57-1-MEX-TBPD.M,453.0,1988-02-01,2536.0
INTL.57-1-USA-TBPD.M,9175.935,1988-02-01,8374.0
INTL.57-1-WORL-TBPD.M,54389.0,1988-03-01,57284.0
INTL.57-1-MEX-TBPD.M,453.0,1988-03-01,2521.0
INTL.57-1-USA-TBPD.M,9175.935,1988-03-01,8374.0
